game_id,home_team,away_team,home_points,away_points,home_coach,away_coach,home_record,away_record,week,weekday,season,date,start_time,stadium,attendance,time_of_game,Won Toss,Roof,Surface,Duration,Weather,Vegas Line,Over/Under,Won OT Toss,Referee,Umpire,Head Linesman,Line Judge,Back Judge,Side Judge,Field Judge,Down Judge,Offensive Pass Interference,False Start,Defensive Offside,Low Block,Unnecessary Roughness,Delay of Game,Offensive Holding,Illegal Touch Pass,Defensive Pass Interference,Chop Block,Face Mask (15 Yards),Unsportsmanlike Conduct,Encroachment,Illegal Contact,Illegal Formation,Roughing the Passer,Ineligible Downfield Kick,Illegal Substitution,Personal Foul,Defensive 12 On-field,Defensive Holding,Illegal Block Above the Waist,Defensive Delay of Game,Offensive 12 On-field,Intentional Grounding,Offside on Free Kick,Illegal Shift,Horse Collar Tackle,Ineligible Downfield Pass,Neutral Zone Infraction,Illegal Touch Kick,Illegal Motion,Illegal Receiver Pass,Illegal Use of Hands,Running Into the Kicker,Illegal Blindside Block,Tripping,Illegal Forward Pass,Player Out of Bounds on Punt,Interference with Opportunity to Catch,Disqualification,Roughing the Kicker,Offensive Offside,Illegal Crackback,Illegal Kick,Taunting,Kickoff Out of Bounds,Clipping,Fair Catch Interference,Invalid Fair Catch Signal,Short Free Kick,Illegal Wedge,Illegal Forward Handoff,Face Mask (5 Yards),Leverage,Illegal Bat,Leaping,Illegal Procedure,Illegal Onside Kick,Illegally Kicking Ball,Illegal Cut,Illegal Peelback,Delay of Kickoff,Lowering the Head to Initiate Contact,Kick Catch Interference,Offensive Too Many Men on Field,Defensive Too Many Men on Field,Player Out of Bounds on Kick,Illegal Double-Team Block,Face Mask,Illegal Kick/Kicking Loose Ball,Lowering the Head to Make Forcible Contact
2009_3_CLE_BAL,BAL,CLE,34,3,John Harbaugh,Eric Mangini,3-0,0-3,3,Sunday,2009,2009-09-27,13:02:00,M&T Bank Stadium,"70,950",2:46,Browns,outdoors,sportturf,2:46,"72 degrees, relative humidity 96%, wind 6 mph, wind chill 0",Baltimore Ravens -13.5,38.5 (under),,Terry McAulay,Paul King,Tony Veteri,Mark Steinkerchner,Gregory Steed,Michael Banks,Terry Brown,,0,2,1,0,2,0,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_WAS_DET,DET,WAS,19,14,Jim Schwartz,Jim Zorn,1-2,1-2,3,Sunday,2009,2009-09-27,13:02:00,Ford Field,"40,896",3:18,Lions,dome,fieldturf,3:18,,Washington Redskins -6.0,39.5 (under),,Scott Green,Butch Hannah,Tom Stabile,Tom Symonette,Scott Helverson,Larry Rose,Dyrol Prioleau,,2,3,2,0,0,1,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_ATL_NE,NE,ATL,26,10,Bill Belichick,Mike Smith,2-1,2-1,3,Sunday,2009,2009-09-27,13:02:00,Gillette Stadium,"68,756",3:02,Falcons,outdoors,fieldturf,3:02,"62 degrees, relative humidity 96%, no wind, wind chill 0",New England Patriots -4.5,45.5 (under),,Alberto Riveron,Ruben Fowler,Ed Camp,Ron Phares,Lee Dyer,Jimmy DeBell,Steve Zimmer,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_KC_PHI,PHI,KC,34,14,Andy Reid,Todd Haley,2-1,0-3,3,Sunday,2009,2009-09-27,13:02:00,Lincoln Financial Field,"69,144",2:50,Eagles,outdoors,grass,2:50,"69 degrees, relative humidity 84%, wind 6 mph, wind chill 0",Philadelphia Eagles -7.5,39.0 (over),,John Parry,Dan Ferrell,Wayne Mackie,Ron Marinucci,Perry Paganelli,Keith Washington,Scott Edwards,,2,1,2,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_JAX_HOU,HOU,JAX,24,31,Gary Kubiak,Jack Del Rio,1-2,1-2,3,Sunday,2009,2009-09-27,13:03:00,Reliant Stadium,"70,083",3:08,Jaguars (deferred),retractable roof (closed),grass,3:08,,Houston Texans -4.5,47.5 (over),,Ron Winter,Roy Ellison,Jim Mello,Tom Stephan,Dino Paganelli,Tom Hill,Jim Howey,,1,2,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_SF_MIN,MIN,SF,27,24,Brad Childress,Mike Singletary,3-0,2-1,3,Sunday,2009,2009-09-27,13:03:00,Hubert H. Humphrey Metrodome,"63,398",3:20,49ers,dome,fieldturf,3:20,,Minnesota Vikings -7.0,39.5 (over),,Jerome Boger,Carl Paganelli,John Schleyer,Gary Arthur,Tony Steratore,Joe Larrew,Doug Rosenbaum,,0,2,1,0,1,4,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_TEN_NYJ,NYJ,TEN,24,17,Rex Ryan,Jeff Fisher,3-0,0-3,3,Sunday,2009,2009-09-27,13:03:00,Giants Stadium,"75,863",3:05,Titans (deferred),outdoors,fieldturf,3:05,"66 degrees, relative humidity 90%, wind 8 mph, wind chill 0",New York Jets -1.0,36.0 (over),,Mike Carey,Steve Wilson,George Hayward,Tom Barnes,Todd Prukop,Don Carlsen,Buddy Horton,,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_NO_BUF,BUF,NO,7,27,Dick Jauron,Sean Payton,1-2,3-0,3,Sunday,2009,2009-09-27,16:05:00,Ralph Wilson Stadium,"70,261",3:05,Bills (deferred),outdoors,astroplay,3:05,"64 degrees, relative humidity 85%, wind 9 mph, wind chill 0",New Orleans Saints -5.5,51.5 (under),,Walt Anderson,Scott Dawson,Phil McKinnely,Byron Boston,Billy Smith,James Coleman,Jon Lucivansky,,0,4,0,0,2,1,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_CHI_SEA,SEA,CHI,19,25,Jim Mora,Lovie Smith,1-2,2-1,3,Sunday,2009,2009-09-27,16:06:00,Qwest Field,"67,938",3:13,Bears,outdoors,fieldturf,3:13,"60 degrees, relative humidity 61%, wind 7 mph, wind chill 0",Chicago Bears -2.5,37.5 (over),,Don Carey,Garth DeFelice,Dana McKenzie,Carl Johnson,Terrence Miles,Greg Meyer,Mike Weir,,0,4,1,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_PIT_CIN,CIN,PIT,23,20,Marvin Lewis,Mike Tomlin,2-1,1-2,3,Sunday,2009,2009-09-27,16:15:00,Paul Brown Stadium,"64,538",2:54,Bengals,outdoors,fieldturf,2:54,"65 degrees, relative humidity 76%, wind 9 mph, wind chill 0",Pittsburgh Steelers -3.5,37.0 (over),,Gene Steratore,Tony Michalek,Jerry Bergman,Jeff Seeman,Bob Waggoner,Mike Weatherford,Greg Gautreaux,,2,1,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_DEN_LV,LV,DEN,3,23,Tom Cable,Josh McDaniels,1-2,3-0,3,Sunday,2009,2009-09-27,16:15:00,Oakland-Alameda County Coliseum,"45,602",2:46,Broncos (deferred),outdoors,grass,2:46,"81 degrees, relative humidity 49%, wind 6 mph, wind chill 0",Denver Broncos -2.5,38.0 (under),,Ed Hochuli,Chad Brown,Mark Hittner,Tim Podraza,Kirk Dornan,Barry Anderson,Craig Wrolstad,,1,3,2,0,2,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_MIA_LAC,LAC,MIA,23,13,Norv Turner,Tony Sparano,2-1,0-3,3,Sunday,2009,2009-09-27,16:15:00,Qualcomm Stadium,"67,230",2:56,Chargers,outdoors,grass,2:56,"80 degrees, relative humidity 58%, wind 11 mph, wind chill 0",San Diego Chargers -5.5,45.5 (under),,Bill Leavy,Darrell Jenkins,Mark Baltz,Mark Perlman,Keith Ferguson,Greg Bradley,Clete Blakeman,,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_IND_ARI,ARI,IND,10,31,Ken Whisenhunt,Jim Caldwell,1-2,3-0,3,Sunday,2009,2009-09-27,20:31:00,University of Phoenix Stadium,"62,692",3:00,Colts,retractable roof (closed),grass,3:00,,Arizona Cardinals -3.0,49.0 (under),,Peter Morelli,Richard Hall,Derick Bowers,Darryll Lewis,Bill Schmitz,Laird Hayes,Rob Vernatchi,,0,1,1,0,0,1,5,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_3_CAR_DAL,DAL,CAR,21,7,Wade Phillips,John Fox,2-1,0-3,3,Monday,2009,2009-09-28,20:40:00,Cowboys Stadium,"90,588",2:55,Cowboys,retractable roof (closed),fieldturf,2:55,,Dallas Cowboys -8.5,48.5 (under),,Tony Corrente,Fred Bryan,John McGrath,John Hussey,Gregory Wilson,Allen Baynes,Gary Cavaletto,,1,5,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_NYG_KC,KC,NYG,16,27,Todd Haley,Tom Coughlin,0-4,4-0,4,Sunday,2009,2009-10-04,13:00:00,Arrowhead Stadium,"69,238",3:12,Chiefs,outdoors,grass,3:12,"59 degrees, relative humidity 50%, wind 10 mph, wind chill 0",New York Giants -9.5,43.0 (push),,Jerome Boger,Roy Ellison,John Schleyer,Gary Arthur,Tony Steratore,Joe Larrew,Doug Rosenbaum,,1,5,0,0,2,0,1,0,1,0,1,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_TB_WAS,WAS,TB,16,13,Jim Zorn,Raheem Morris,2-2,0-4,4,Sunday,2009,2009-10-04,13:00:00,FedExField,"86,412",2:47,Redskins,outdoors,grass,2:47,"69 degrees, relative humidity 64%, wind 10 mph, wind chill 0",Washington Redskins -9.0,35.5 (under),,Ed Hochuli,Chad Brown,Mark Hittner,Tim Podraza,Kirk Dornan,Barry Anderson,Craig Wrolstad,,0,2,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_DET_CHI,CHI,DET,48,24,Lovie Smith,Jim Schwartz,3-1,1-3,4,Sunday,2009,2009-10-04,13:02:00,Soldier Field,"62,192",3:10,Lions,outdoors,grass,3:10,"53 degrees, relative humidity 70%, wind 14 mph, wind chill 0",Chicago Bears -9.5,43.0 (over),,Walt Coleman,Jeff Rice,Julian Mapp,Jeff Bergman,Gregory Steed,Rick Patterson,Scott Steenson,,0,3,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_LV_HOU,HOU,LV,29,6,Gary Kubiak,Tom Cable,2-2,1-3,4,Sunday,2009,2009-10-04,13:02:00,Reliant Stadium,"70,291",3:14,Texans,retractable roof (closed),grass,3:14,,Houston Texans -8.0,43.0 (under),,Don Carey,Garth DeFelice,Dana McKenzie,Carl Johnson,Terrence Miles,Greg Meyer,Mike Weir,,0,4,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_BAL_NE,NE,BAL,27,21,Bill Belichick,John Harbaugh,3-1,3-1,4,Sunday,2009,2009-10-04,13:02:00,Gillette Stadium,"68,756",3:26,Patriots (deferred),outdoors,fieldturf,3:26,"64 degrees, relative humidity 80%, wind 2 mph, wind chill 0",New England Patriots -2.0,45.0 (over),,Ron Winter,Bill Schuster,Jim Mello,Tom Stephan,Richard Reels,Tom Hill,Jim Howey,,2,2,0,0,1,1,1,0,0,0,0,1,4,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_CIN_CLE,CLE,CIN,20,23,Eric Mangini,Marvin Lewis,0-4,3-1,4,Sunday,2009,2009-10-04,13:03:00,Cleveland Browns Stadium,"69,844",3:50,Bengals,outdoors,grass,3:50,"58 degrees, relative humidity 66%, wind 15 mph, wind chill 0",Cincinnati Bengals -6.5,37.5 (over),Bengals,Scott Green,Butch Hannah,Tom Stabile,Tom Symonette,Scott Helverson,Larry Rose,Dyrol Prioleau,,1,2,0,0,2,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_SEA_IND,IND,SEA,34,17,Jim Caldwell,Jim Mora,4-0,1-3,4,Sunday,2009,2009-10-04,13:03:00,Lucas Oil Stadium,"66,112",3:04,Seahawks,retractable roof (open),fieldturf,3:04,,Indianapolis Colts -10.5,43.5 (over),,Mike Carey,Steve Wilson,George Hayward,Tom Barnes,Todd Prukop,Don Carlsen,Buddy Horton,,1,2,0,0,0,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_TEN_JAX,JAX,TEN,37,17,Jack Del Rio,Jeff Fisher,2-2,0-4,4,Sunday,2009,2009-10-04,13:05:00,Jacksonville Municipal Stadium,"49,014",3:04,Titans,outdoors,grass,3:04,"79 degrees, relative humidity 68%, wind 5 mph, wind chill 0",Tennessee Titans -3.5,42.0 (over),,Alberto Riveron,Ruben Fowler,Ed Camp,Ron Phares,Lee Dyer,Jimmy DeBell,Steve Zimmer,,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_BUF_MIA,MIA,BUF,38,10,Tony Sparano,Dick Jauron,1-3,1-3,4,Sunday,2009,2009-10-04,16:05:00,Land Shark Stadium,"65,523",2:52,Dolphins (deferred),outdoors,grass,2:52,"88 degrees, relative humidity 57%, wind 10 mph, wind chill 0",Miami Dolphins -1.5,37.5 (over),,Carl Cheffers,Undrey Wash,Kent Payne,Charles Stewart,Dino Paganelli,Jeff Lamberth,Jon Lucivansky,,0,2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_NYJ_NO,NO,NYJ,24,10,Sean Payton,Rex Ryan,4-0,3-1,4,Sunday,2009,2009-10-04,16:05:00,Louisiana Superdome,"70,009",2:54,Saints,dome,fieldturf,2:54,,New Orleans Saints -7.5,47.0 (under),,Bill Leavy,Darrell Jenkins,Mark Baltz,Mark Perlman,Keith Ferguson,Greg Bradley,Clete Blakeman,,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_DAL_DEN,DEN,DAL,17,10,Josh McDaniels,Wade Phillips,4-0,2-2,4,Sunday,2009,2009-10-04,16:15:00,Invesco Field at Mile High,"76,440",3:05,Cowboys,outdoors,grass,3:05,"55 degrees, relative humidity 45%, wind 6 mph, wind chill 0",Dallas Cowboys -3.0,44.0 (under),,Walt Anderson,Scott Dawson,Phil McKinnely,Byron Boston,Billy Smith,James Coleman,Rob Vernatchi,,1,2,0,0,0,1,5,0,1,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_LAR_SF,SF,LAR,35,0,Mike Singletary,Steve Spagnuolo,3-1,0-4,4,Sunday,2009,2009-10-04,16:15:00,Candlestick Park,"69,732",2:47,Rams,outdoors,grass,2:47,"60 degrees, relative humidity 51%, wind 17 mph, wind chill 0",San Francisco 49ers -9.5,36.5 (under),,Tony Corrente,Fred Bryan,John McGrath,John Hussey,Gregory Wilson,Allen Baynes,Gary Cavaletto,,1,0,1,0,0,0,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_LAC_PIT,PIT,LAC,38,28,Mike Tomlin,Norv Turner,2-2,2-2,4,Sunday,2009,2009-10-04,20:30:00,Heinz Field,"64,045",3:07,Steelers,outdoors,dessograss,3:07,"54 degrees, relative humidity 66%, wind 4 mph",Pittsburgh Steelers -5.5,43.5 (over),,Jeff Triplette,Bruce Stritesky,Steve Stelljes,Michael Spanier,Steve Freeman,Dave Wyant,Boris Cheek,,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_4_GB_MIN,MIN,GB,30,23,Brad Childress,Mike McCarthy,4-0,2-2,4,Monday,2009,2009-10-05,20:40:00,Hubert H. Humphrey Metrodome,"63,846",3:15,Packers,dome,fieldturf,3:15,,Minnesota Vikings -5.0,46.5 (over),,Gene Steratore,Tony Michalek,Jerry Bergman,Jeff Seeman,Bob Waggoner,Mike Weatherford,Greg Gautreaux,,0,1,3,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_5_DAL_KC,KC,DAL,20,26,Todd Haley,Wade Phillips,0-5,3-2,5,Sunday,2009,2009-10-11,13:00:00,Arrowhead Stadium,"71,214",3:29,Cowboys,outdoors,grass,3:29,"40 degrees, relative humidity 60%, wind 5 mph",Dallas Cowboys -7.0,43.5 (over),Chiefs,Ron Winter,Bill Schuster,Jim Mello,Tom Stephan,Richard Reels,Tom Hill,Jim Howey,,1,5,5,0,1,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_5_MIN_LAR,LAR,MIN,10,38,Steve Spagnuolo,Brad Childress,0-5,5-0,5,Sunday,2009,2009-10-11,13:00:00,Edward Jones Dome,"60,166",2:50,Vikings,dome,fieldturf,2:50,,Minnesota Vikings -10.5,41.0 (over),,Don Carey,Garth DeFelice,Dana McKenzie,Carl Johnson,Terrence Miles,Greg Meyer,Mike Weir,,0,1,1,0,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_5_CLE_BUF,BUF,CLE,3,6,Dick Jauron,Eric Mangini,1-4,1-4,5,Sunday,2009,2009-10-11,13:01:00,Ralph Wilson Stadium,"70,526",3:07,Bills (deferred),outdoors,astroplay,3:07,"47 degrees, relative humidity 54%, wind 13 mph",Buffalo Bills -5.5,42.0 (under),,Jerome Boger,Carl Paganelli,John Schleyer,Gary Arthur,Tony Steratore,Joe Larrew,Doug Rosenbaum,,0,9,1,0,2,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_5_CIN_BAL,BAL,CIN,14,17,John Harbaugh,Marvin Lewis,3-2,4-1,5,Sunday,2009,2009-10-11,13:02:00,M&T Bank Stadium,"71,161",2:58,Ravens (deferred),outdoors,sportturf,2:58,"64 degrees, relative humidity 51%, wind 3 mph, wind chill 0",Baltimore Ravens -9.0,42.5 (under),,Jeff Triplette,Bruce Stritesky,Steve Stelljes,Michael Spanier,Steve Freeman,Dave Wyant,Boris Cheek,,0,4,3,0,1,3,2,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_5_PIT_DET,DET,PIT,20,28,Jim Schwartz,Mike Tomlin,1-4,3-2,5,Sunday,2009,2009-10-11,13:02:00,Ford Field,"59,333",3:02,Steelers,dome,fieldturf,3:02,,Pittsburgh Steelers -11.0,44.0 (over),,Ed Hochuli,Chad Brown,Mark Hittner,Tim Podraza,Kirk Dornan,Barry Anderson,Craig Wrolstad,,0,3,3,0,0,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_5_LV_NYG,NYG,LV,44,7,Tom Coughlin,Tom Cable,5-0,1-4,5,Sunday,2009,2009-10-11,13:02:00,Giants Stadium,"79,012",2:48,Giants,outdoors,fieldturf,2:48,"61 degrees, relative humidity 45%, wind 10 mph, wind chill 0",New York Giants -15.0,38.5 (over),,John Parry,Dan Ferrell,Wayne Mackie,Ron Marinucci,Perry Paganelli,Keith Washington,Scott Edwards,,0,1,0,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_5_TB_PHI,PHI,TB,33,14,Andy Reid,Raheem Morris,3-1,0-5,5,Sunday,2009,2009-10-11,13:02:00,Lincoln Financial Field,"69,144",3:10,Buccaneers,outdoors,grass,3:10,"62 degrees, relative humidity 45%, wind 7 mph, wind chill 0",Philadelphia Eagles -15.5,42.0 (over),,Terry McAulay,Paul King,Tony Veteri,Mark Steinkerchner,Gregory Steed,Michael Banks,Terry Brown,,1,2,2,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_5_WAS_CAR,CAR,WAS,20,17,John Fox,Jim Zorn,1-3,2-3,5,Sunday,2009,2009-10-11,13:04:00,Bank of America Stadium,"73,487",3:01,Panthers,outdoors,grass,3:01,"70 degrees, relative humidity 68%, wind 7 mph, wind chill 0",Carolina Panthers -5.5,38.0 (under),,Walt Coleman,Jeff Rice,Julian Mapp,Jeff Bergman,Bob Waggoner,Rick Patterson,Scott Steenson,,0,0,2,0,0,1,3,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009_5_ATL_SF,SF,ATL,10,45,Mike Singletary,Mike Smith,3-2,3-1,5,Sunday,2009,2009-10-11,16:05:00,Candlestick Park,"69,732",3:12,Falcons,outdoors,grass,3:12,"58 degrees, relative humidity 60%, wind 9 mph, wind chill 0",San Francisco 49ers -1.0,39.5 (over),,Peter Morelli,Richard Hall,Derick Bowers,Darryll Lewis,Bill Schmitz,Laird Hayes,Rob Vernatchi,,2,3,1,0,2,0,3,0,2,0,1,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
